constituent_id,constituent_name,constituent_type,preferred_class_year,city,state,email,gift_id,gift_date,gift_amount,gift_type,campaign,designation,gift_officer
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006127,2023-04-08,54.6,Cash,Research,Designation 06,Officer C
C02966,Riley Jones,Alumnus,2002.0,Denver,WA,riley.jonesc02966@example.org,G006128,2025-11-09,365.07,Pledge Payment,Health Sciences,Designation 09,Officer F
C02047,Morgan Green,Alumnus,2025.0,New York,IL,morgan.greenc02047@example.org,G006129,2023-08-27,1887.5,Cash,Scholarships,Designation 07,Officer C
C01889,Cameron Hayes,Friend,2008.0,Denver,WA,cameron.hayesc01889@example.org,G006130,2024-04-09,256.98,Pledge Payment,Arts,Designation 08,Officer B
C02436,Avery Carter,Alumnus,2021.0,Chicago,IL,avery.carterc02436@example.org,G006131,2022-12-17,182.19,Cash,Athletics,Designation 08,Officer A
C03532,Reese Foster,Alumnus,1973.0,Seattle,WA,reese.fosterc03532@example.org,G006132,2025-03-12,2440.17,Cash,Health Sciences,Designation 02,Officer D
C02627,Morgan Carter,Alumnus,2001.0,New York,CO,morgan.carterc02627@example.org,G006133,2024-04-08,3398.31,Cash,Annual Fund,Designation 15,Officer B
C01649,Jordan Brooks,Parent,1965.0,New York,MA,jordan.brooksc01649@example.org,G006134,2025-09-07,862.77,Cash,Research,Designation 03,Officer A
C04921,Morgan Diaz,Friend,2024.0,Miami,CO,morgan.diazc04921@example.org,G006135,2021-11-14,272.42,Pledge Payment,Health Sciences,Designation 05,Officer E
C00014,Cameron Hayes,Alumnus,1993.0,Denver,MA,cameron.hayesc00014@example.org,G006136,2022-02-28,1243.02,Cash,Annual Fund,Designation 11,Officer A
C01175,Quinn Jones,Parent,2007.0,Chicago,NY,quinn.jonesc01175@example.org,G006137,2022-10-03,166.54,Pledge Payment,Library,Designation 02,Officer A
C00420,Reese Ellis,Organization,2009.0,Seattle,NY,reese.ellisc00420@example.org,G006138,2024-03-02,115.07,Cash,Library,Designation 09,Officer B
C03639,Riley Hayes,Alumnus,1982.0,Chicago,TX,riley.hayesc03639@example.org,G006139,2022-08-28,256.04,Cash,Arts,Designation 04,Officer B
C04006,Quinn Brooks,Alumnus,1980.0,Atlanta,WA,quinn.brooksc04006@example.org,G006140,2021-09-07,2118.88,Cash,Library,Designation 08,Officer C
C03082,Casey Adams,Parent,1974.0,Seattle,TX,casey.adamsc03082@example.org,G006141,2025-04-21,686.93,Cash,Research,Designation 12,Officer F
C00247,Taylor Ellis,Alumnus,2007.0,Chicago,NY,taylor.ellisc00247@example.org,G006142,2026-06-23,227.67,Cash,Student Success,Designation 12,Officer B
C02822,Morgan Ellis,Parent,1964.0,Atlanta,CO,morgan.ellisc02822@example.org,G006143,2022-02-13,336.36,Stock,Scholarships,Designation 14,Officer A
C04526,Reese Brooks,Friend,1996.0,Denver,IL,reese.brooksc04526@example.org,G006144,2026-01-15,754.07,Cash,Health Sciences,Designation 13,Officer G
C00979,Casey Diaz,Alumnus,1960.0,Denver,GA,casey.diazc00979@example.org,G006145,2023-10-31,1162.94,Cash,Arts,Designation 04,Officer A
C01004,Cameron Green,Alumnus,1965.0,New York,MA,cameron.greenc01004@example.org,G006146,2024-05-02,128.47,Cash,Student Success,Designation 11,Officer H
C01504,Skyler Adams,Parent,1997.0,Chicago,TX,skyler.adamsc01504@example.org,G006147,2026-02-24,68.86,Cash,Scholarships,Designation 15,Officer H
C02802,Avery Adams,Alumnus,1982.0,Miami,FL,avery.adamsc02802@example.org,G006148,2023-04-02,859.71,Pledge Payment,Arts,Designation 11,Officer C
C00353,Cameron Green,Friend,1987.0,Miami,CO,cameron.greenc00353@example.org,G006149,2026-06-14,360.11,Cash,Capital Renewal,Designation 14,Officer G
C01777,Reese Irwin,Alumnus,2010.0,Denver,CO,reese.irwinc01777@example.org,G006150,2024-12-11,262.75,Cash,Scholarships,Designation 06,Officer D
C02405,Quinn Adams,Alumnus,1971.0,Atlanta,NY,quinn.adamsc02405@example.org,G006151,2023-11-12,419.11,Cash,Scholarships,Designation 08,Officer B
C02100,Avery Irwin,Alumnus,1993.0,Denver,MA,avery.irwinc02100@example.org,G006152,2024-03-31,312.62,Cash,Unrestricted,Designation 07,Officer H
C03887,Taylor Brooks,Alumnus,1984.0,Dallas,TX,taylor.brooksc03887@example.org,G006153,2025-09-05,281.46,Matching Gift,Arts,Designation 05,Officer H
C00062,Reese Brooks,Alumnus,2004.0,Miami,GA,reese.brooksc00062@example.org,G006154,2025-05-19,1320.03,Stock,Unrestricted,Designation 09,Officer E
C03191,Avery Ellis,Alumnus,2022.0,New York,NY,avery.ellisc03191@example.org,G006155,2022-09-25,45.33,Cash,Unrestricted,Designation 06,Officer A
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006156,2023-06-22,1576.44,Cash,Research,Designation 09,Officer D
C00631,Morgan Hayes,Friend,2012.0,Dallas,MA,morgan.hayesc00631@example.org,G006157,2024-09-18,401.41,Cash,Health Sciences,Designation 07,Officer E
C03514,Taylor Diaz,Alumnus,1967.0,Dallas,GA,taylor.diazc03514@example.org,G006158,2024-09-29,578.33,Pledge Payment,Research,Designation 01,Officer E
C02676,Skyler Jones,Alumnus,2008.0,Chicago,TX,skyler.jonesc02676@example.org,G006159,2023-10-13,115.65,Cash,Athletics,Designation 04,Officer D
C00162,Quinn Carter,Alumnus,1980.0,Dallas,TX,quinn.carterc00162@example.org,G006160,2025-08-22,232.55,Cash,Unrestricted,Designation 11,Officer G
C04145,Jordan Carter,Alumnus,1997.0,Denver,GA,jordan.carterc04145@example.org,G006161,2025-12-31,538.92,Pledge Payment,Health Sciences,Designation 13,Officer G
C02477,Casey Foster,Parent,1999.0,Atlanta,GA,casey.fosterc02477@example.org,G006162,2023-06-24,3857.57,Cash,Unrestricted,Designation 01,Officer E
C02627,Morgan Carter,Alumnus,2001.0,New York,CO,morgan.carterc02627@example.org,G006163,2024-11-28,2323.39,Cash,Annual Fund,Designation 15,Officer E
C01252,Reese Green,Parent,2010.0,Dallas,WA,reese.greenc01252@example.org,G006164,2025-02-03,190.6,Cash,Annual Fund,Designation 06,Officer F
C01835,Cameron Brooks,Alumnus,1975.0,Miami,TX,cameron.brooksc01835@example.org,G006165,2025-06-07,2028.66,Pledge Payment,Student Success,Designation 14,Officer A
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G006166,2024-05-05,252.19,Stock,Capital Renewal,Designation 05,Officer C
C01728,Riley Jones,Alumnus,1956.0,Seattle,WA,riley.jonesc01728@example.org,G006167,2024-10-25,859.03,Cash,Student Success,Designation 01,Officer G
C00446,Riley Irwin,Alumnus,1999.0,Boston,NY,riley.irwinc00446@example.org,G006168,2025-04-08,304.47,Cash,Athletics,Designation 06,Officer F
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006169,2022-01-04,854.69,Cash,Health Sciences,Designation 14,Officer A
C02058,Riley Adams,Alumnus,1961.0,Boston,TX,riley.adamsc02058@example.org,G006170,2024-01-23,5130.24,Matching Gift,Arts,Designation 01,Officer A
C03630,Casey Foster,Alumnus,1975.0,Dallas,MA,casey.fosterc03630@example.org,G006171,2023-08-07,99.22,Cash,Student Success,Designation 09,Officer C
C00803,Cameron Adams,Alumnus,1955.0,Chicago,GA,cameron.adamsc00803@example.org,G006172,2023-11-18,140.3,Cash,Library,Designation 10,Officer C
C03968,Quinn Jones,Friend,1999.0,Atlanta,CO,quinn.jonesc03968@example.org,G006173,2023-05-26,103.47,Stock,Annual Fund,Designation 07,Officer F
C04408,Skyler Diaz,Parent,1981.0,Atlanta,MA,skyler.diazc04408@example.org,G006174,2023-05-31,336.67,Cash,Unrestricted,Designation 05,Officer G
C00031,Riley Jones,Organization,1972.0,Atlanta,FL,riley.jonesc00031@example.org,G006175,2023-03-14,87.36,Cash,Library,Designation 02,Officer C
C01562,Morgan Ellis,Parent,2021.0,Miami,NY,morgan.ellisc01562@example.org,G006176,2022-02-02,126.43,Cash,Health Sciences,Designation 01,Officer A
C00903,Morgan Hayes,Alumnus,1963.0,New York,MA,morgan.hayesc00903@example.org,G006177,2024-11-21,1324.14,Stock,Health Sciences,Designation 08,Officer B
C02177,Jordan Diaz,Parent,2012.0,Chicago,IL,jordan.diazc02177@example.org,G006178,2021-09-15,153.51,Cash,Arts,Designation 07,Officer G
C01583,Reese Carter,Alumnus,1989.0,Dallas,WA,reese.carterc01583@example.org,G006179,2023-12-26,805.02,Cash,Unrestricted,Designation 11,Officer C
C03931,Avery Foster,Alumnus,1995.0,New York,CO,avery.fosterc03931@example.org,G006180,2022-02-12,164.91,Cash,Capital Renewal,Designation 03,Officer D
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G006181,2023-03-15,174.54,Cash,Scholarships,Designation 09,Officer A
C02572,Taylor Irwin,Alumnus,2019.0,Atlanta,FL,taylor.irwinc02572@example.org,G006182,2024-01-15,1095.24,Cash,Annual Fund,Designation 14,Officer D
C03748,Reese Brooks,Alumnus,2005.0,Denver,IL,reese.brooksc03748@example.org,G006183,2024-04-22,376.0,Cash,Library,Designation 09,Officer F
C03087,Quinn Diaz,Parent,2005.0,New York,WA,quinn.diazc03087@example.org,G006184,2024-06-20,360.52,Cash,Library,Designation 15,Officer F
C00502,Avery Hayes,Parent,1991.0,Chicago,FL,avery.hayesc00502@example.org,G006185,2025-04-08,245.66,Cash,Capital Renewal,Designation 09,Officer G
C04227,Jordan Irwin,Friend,1976.0,Atlanta,GA,jordan.irwinc04227@example.org,G006186,2021-09-09,368.31,Cash,Scholarships,Designation 02,Officer B
C04587,Quinn Carter,Alumnus,2022.0,Dallas,WA,quinn.carterc04587@example.org,G006187,2026-05-23,218.07,Cash,Arts,Designation 06,Officer E
C02405,Quinn Adams,Alumnus,1971.0,Atlanta,NY,quinn.adamsc02405@example.org,G006188,2025-10-19,78.56,Cash,Athletics,Designation 09,Officer C
C03582,Reese Ellis,Friend,2005.0,Seattle,MA,reese.ellisc03582@example.org,G006189,2022-03-10,958.07,Stock,Scholarships,Designation 02,Officer E
C00014,Cameron Hayes,Alumnus,1993.0,Denver,MA,cameron.hayesc00014@example.org,G006190,2023-08-25,675.17,Pledge Payment,Research,Designation 04,Officer C
C03344,Taylor Carter,Alumnus,1994.0,Miami,MA,taylor.carterc03344@example.org,G006191,2026-04-28,2519.31,Pledge Payment,Arts,Designation 08,Officer H
C03483,Quinn Green,Organization,1966.0,New York,IL,quinn.greenc03483@example.org,G006192,2025-01-30,86.92,Cash,Scholarships,Designation 04,Officer E
C04256,Taylor Green,Friend,2001.0,Dallas,IL,taylor.greenc04256@example.org,G006193,2025-08-25,4150.13,Pledge Payment,Health Sciences,Designation 13,Officer B
C02645,Skyler Carter,Alumnus,1978.0,New York,NY,skyler.carterc02645@example.org,G006194,2023-02-17,624.88,Pledge Payment,Research,Designation 09,Officer E
C02079,Morgan Green,Friend,1976.0,Miami,CO,morgan.greenc02079@example.org,G006195,2024-10-25,2611.19,Cash,Research,Designation 06,Officer D
C00006,Avery Irwin,Alumnus,1967.0,Seattle,CO,avery.irwinc00006@example.org,G006196,2022-01-08,490.98,Cash,Scholarships,Designation 08,Officer D
C00488,Avery Irwin,Alumnus,2018.0,Denver,FL,avery.irwinc00488@example.org,G006197,2025-12-10,1302.33,Cash,Scholarships,Designation 05,Officer C
C02965,Cameron Green,Alumnus,1960.0,Boston,GA,cameron.greenc02965@example.org,G006198,2024-11-30,387.43,Cash,Student Success,Designation 07,Officer D
C04679,Avery Hayes,Alumnus,2012.0,Atlanta,MA,avery.hayesc04679@example.org,G006199,2025-06-10,2512.15,Pledge Payment,Unrestricted,Designation 09,Officer F
C02943,Casey Irwin,Organization,2016.0,Atlanta,WA,casey.irwinc02943@example.org,G006200,2026-02-02,4030.48,Cash,Unrestricted,Designation 10,Officer F
C03105,Riley Diaz,Friend,1993.0,Miami,TX,riley.diazc03105@example.org,G006201,2023-11-25,100.89,Pledge Payment,Health Sciences,Designation 03,Officer H
C03748,Reese Brooks,Alumnus,2005.0,Denver,IL,reese.brooksc03748@example.org,G006202,2025-01-13,153.1,Cash,Unrestricted,Designation 02,Officer D
C02492,Taylor Irwin,Alumnus,1978.0,New York,MA,taylor.irwinc02492@example.org,G006203,2023-03-12,41.37,Pledge Payment,Capital Renewal,Designation 15,Officer F
C02652,Cameron Irwin,Alumnus,1957.0,Miami,GA,cameron.irwinc02652@example.org,G006204,2022-03-15,1231.78,Cash,Annual Fund,Designation 15,Officer D
C02313,Jordan Carter,Friend,1963.0,Denver,NY,jordan.carterc02313@example.org,G006205,2022-04-11,566.64,Matching Gift,Annual Fund,Designation 15,Officer C
C00101,Avery Brooks,Friend,1971.0,New York,TX,avery.brooksc00101@example.org,G006206,2026-06-14,346.67,Matching Gift,Student Success,Designation 04,Officer A
C01789,Morgan Carter,Alumnus,1962.0,Boston,NY,morgan.carterc01789@example.org,G006207,2022-12-26,670.18,Cash,Arts,Designation 02,Officer F
C01660,Jordan Jones,Alumnus,1976.0,Miami,IL,jordan.jonesc01660@example.org,G006208,2024-07-12,47.33,Cash,Arts,Designation 01,Officer E
C02737,Skyler Green,Alumnus,2019.0,Boston,MA,skyler.greenc02737@example.org,G006209,2023-07-18,522.59,Cash,Scholarships,Designation 02,Officer C
C01561,Casey Hayes,Alumnus,2007.0,New York,CO,casey.hayesc01561@example.org,G006210,2022-10-03,67.33,Cash,Health Sciences,Designation 15,Officer B
C03248,Skyler Ellis,Organization,1964.0,New York,MA,skyler.ellisc03248@example.org,G006211,2022-03-16,158.5,Cash,Research,Designation 15,Officer C
C00282,Avery Diaz,Friend,1981.0,New York,GA,avery.diazc00282@example.org,G006212,2025-05-21,1225.46,Cash,Scholarships,Designation 02,Officer E
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006213,2021-08-02,2592.07,Cash,Library,Designation 01,Officer B
C04438,Skyler Irwin,Parent,1991.0,New York,NY,skyler.irwinc04438@example.org,G006214,2025-06-23,103.88,Cash,Unrestricted,Designation 08,Officer E
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G006215,2022-02-23,1502.91,Cash,Scholarships,Designation 06,Officer B
C04626,Taylor Diaz,Parent,1989.0,New York,GA,taylor.diazc04626@example.org,G006216,2021-12-18,225.04,Stock,Health Sciences,Designation 11,Officer A
C02090,Morgan Brooks,Parent,1956.0,New York,TX,morgan.brooksc02090@example.org,G006217,2023-05-05,316.53,Cash,Unrestricted,Designation 04,Officer H
C04099,Avery Green,Organization,2010.0,Miami,GA,avery.greenc04099@example.org,G006218,2025-11-26,139.25,Cash,Scholarships,Designation 10,Officer F
C03392,Taylor Brooks,Parent,2012.0,Seattle,MA,taylor.brooksc03392@example.org,G006219,2023-04-26,126.85,Stock,Research,Designation 10,Officer H
C02943,Casey Irwin,Organization,2016.0,Atlanta,WA,casey.irwinc02943@example.org,G006220,2025-04-09,3396.94,Pledge Payment,Annual Fund,Designation 01,Officer A
C01728,Riley Jones,Alumnus,1956.0,Seattle,WA,riley.jonesc01728@example.org,G006221,2023-10-29,3786.2,Pledge Payment,Unrestricted,Designation 05,Officer A
C01223,Quinn Brooks,Parent,2020.0,Denver,TX,quinn.brooksc01223@example.org,G006222,2024-05-06,132.06,Cash,Arts,Designation 04,Officer B
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006223,2023-08-10,104.27,Cash,Capital Renewal,Designation 01,Officer B
C00782,Avery Ellis,Alumnus,1980.0,Atlanta,IL,avery.ellisc00782@example.org,G006224,2024-05-29,2099.85,Cash,Library,Designation 05,Officer E
C01863,Reese Jones,Alumnus,1977.0,Denver,GA,reese.jonesc01863@example.org,G006225,2023-12-15,2299.38,Stock,Library,Designation 01,Officer D
C02504,Riley Hayes,Alumnus,1990.0,Boston,CO,riley.hayesc02504@example.org,G006226,2022-02-26,1980.2,Cash,Scholarships,Designation 08,Officer F
C01756,Quinn Irwin,Organization,1988.0,Atlanta,IL,quinn.irwinc01756@example.org,G006227,2023-03-12,286.47,Cash,Capital Renewal,Designation 13,Officer C
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G006228,2023-03-12,599.89,Pledge Payment,Capital Renewal,Designation 03,Officer D
C04903,Jordan Foster,Alumnus,1992.0,Miami,TX,jordan.fosterc04903@example.org,G006229,2023-10-18,557.8,Pledge Payment,Scholarships,Designation 13,Officer C
C00221,Jordan Diaz,Alumnus,2006.0,Denver,TX,jordan.diazc00221@example.org,G006230,2024-01-03,183.58,Cash,Unrestricted,Designation 06,Officer C
C03570,Avery Green,Alumnus,2011.0,Dallas,FL,avery.greenc03570@example.org,G006231,2023-02-28,877.88,Cash,Athletics,Designation 14,Officer D
C02276,Skyler Brooks,Alumnus,1988.0,Denver,CO,skyler.brooksc02276@example.org,G006232,2021-11-10,1526.05,Pledge Payment,Athletics,Designation 04,Officer D
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G006233,2023-01-14,516.49,Cash,Health Sciences,Designation 03,Officer F
C04005,Quinn Jones,Parent,1994.0,Chicago,WA,quinn.jonesc04005@example.org,G006234,2024-12-26,313.79,Pledge Payment,Arts,Designation 10,Officer C
C03808,Skyler Foster,Alumnus,1987.0,Chicago,WA,skyler.fosterc03808@example.org,G006235,2025-07-30,680.16,Cash,Student Success,Designation 13,Officer G
C04883,Skyler Diaz,Alumnus,2014.0,Chicago,WA,skyler.diazc04883@example.org,G006236,2023-05-03,6978.61,Cash,Athletics,Designation 11,Officer C
C03512,Jordan Foster,Alumnus,2010.0,New York,MA,jordan.fosterc03512@example.org,G006237,2022-12-03,153.15,Cash,Unrestricted,Designation 13,Officer C
C02177,Jordan Diaz,Parent,2012.0,Chicago,IL,jordan.diazc02177@example.org,G006238,2022-11-22,416.29,Pledge Payment,Library,Designation 11,Officer H
C01511,Jordan Green,Alumnus,2025.0,Chicago,TX,jordan.greenc01511@example.org,G006239,2024-07-04,1231.59,Cash,Capital Renewal,Designation 12,Officer H
C04436,Jordan Adams,Friend,1961.0,Dallas,NY,jordan.adamsc04436@example.org,G006240,2022-02-20,176.21,Cash,Capital Renewal,Designation 07,Officer C
C00632,Riley Ellis,Alumnus,1989.0,Boston,MA,riley.ellisc00632@example.org,G006241,2023-09-21,1742.33,Cash,Student Success,Designation 05,Officer D
C02883,Jordan Hayes,Alumnus,1958.0,Chicago,TX,jordan.hayesc02883@example.org,G006242,2023-10-19,5917.67,Cash,Arts,Designation 08,Officer A
C03942,Taylor Irwin,Alumnus,1975.0,Dallas,TX,taylor.irwinc03942@example.org,G006243,2025-03-24,161.69,Cash,Student Success,Designation 14,Officer E
C03094,Skyler Green,Organization,1977.0,New York,NY,skyler.greenc03094@example.org,G006244,2022-01-10,775.14,Pledge Payment,Athletics,Designation 01,Officer G
C00288,Morgan Jones,Alumnus,2017.0,Miami,CO,morgan.jonesc00288@example.org,G006245,2026-06-13,225.5,Matching Gift,Library,Designation 15,Officer D
C02694,Taylor Brooks,Alumnus,1957.0,Atlanta,MA,taylor.brooksc02694@example.org,G006246,2024-05-18,2908.81,Cash,Student Success,Designation 10,Officer E
C04422,Morgan Carter,Friend,1993.0,New York,GA,morgan.carterc04422@example.org,G006247,2024-02-01,331.78,Cash,Student Success,Designation 08,Officer B
C01666,Taylor Jones,Alumnus,2011.0,Denver,IL,taylor.jonesc01666@example.org,G006248,2025-09-22,189.56,Cash,Library,Designation 11,Officer D
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G006249,2022-08-25,395.27,Cash,Arts,Designation 12,Officer C
C02854,Avery Brooks,Alumnus,1975.0,Miami,GA,avery.brooksc02854@example.org,G006250,2022-02-20,1623.84,Cash,Library,Designation 15,Officer G
C03222,Avery Green,Alumnus,1963.0,Miami,TX,avery.greenc03222@example.org,G006251,2022-04-20,1917.73,Cash,Unrestricted,Designation 15,Officer E
C03807,Cameron Hayes,Alumnus,1972.0,Atlanta,TX,cameron.hayesc03807@example.org,G006252,2025-01-03,2498.44,Cash,Unrestricted,Designation 11,Officer G
C01337,Jordan Hayes,Parent,2014.0,Dallas,NY,jordan.hayesc01337@example.org,G006253,2025-10-27,5923.77,Pledge Payment,Arts,Designation 13,Officer G
C04297,Jordan Adams,Parent,2022.0,Chicago,NY,jordan.adamsc04297@example.org,G006254,2023-05-02,1439.32,Pledge Payment,Scholarships,Designation 12,Officer C
C04353,Morgan Irwin,Parent,1967.0,Chicago,GA,morgan.irwinc04353@example.org,G006255,2024-02-24,1366.87,Cash,Capital Renewal,Designation 13,Officer G
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G006256,2025-11-08,263.93,Cash,Research,Designation 05,Officer F
C01080,Riley Carter,Alumnus,2005.0,Chicago,CO,riley.carterc01080@example.org,G006257,2026-02-20,75.18,Pledge Payment,Scholarships,Designation 01,Officer E
C00210,Morgan Green,Alumnus,2019.0,Atlanta,WA,morgan.greenc00210@example.org,G006258,2021-08-09,522.89,Cash,Annual Fund,Designation 15,Officer B
C03779,Morgan Green,Alumnus,1978.0,Dallas,CO,morgan.greenc03779@example.org,G006259,2025-04-27,1063.47,Cash,Scholarships,Designation 11,Officer H
C03017,Morgan Foster,Alumnus,1992.0,Boston,MA,morgan.fosterc03017@example.org,G006260,2022-02-27,619.46,Cash,Health Sciences,Designation 05,Officer G
C02627,Morgan Carter,Alumnus,2001.0,New York,CO,morgan.carterc02627@example.org,G006261,2024-10-01,2500.44,Pledge Payment,Research,Designation 13,Officer E
C01666,Taylor Jones,Alumnus,2011.0,Denver,IL,taylor.jonesc01666@example.org,G006262,2026-04-02,2589.05,Stock,Capital Renewal,Designation 07,Officer B
